order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
140209aa,91b1cee2,delivered,2017-07-20 06:00:00,2017-07-20 09:00:00,2017-07-22 06:00:00,2017-07-30 06:00:00,2017-08-04 06:00:00
0ec9b4c6,07442bbc,delivered,2017-12-15 15:00:00,2017-12-15 17:00:00,2017-12-16 15:00:00,2017-12-29 15:00:00,2017-12-27 15:00:00
355e8f68,75ed94de,delivered,2017-06-07 15:00:00,2017-06-07 16:00:00,2017-06-08 15:00:00,2017-06-17 15:00:00,2017-06-27 15:00:00
c53f00ca,00996ef3,delivered,2018-06-06 03:00:00,2018-06-06 07:00:00,2018-06-07 03:00:00,2018-06-14 03:00:00,2018-06-30 03:00:00
0259942b,abf143a2,delivered,2018-05-26 18:00:00,2018-05-26 22:00:00,2018-05-27 18:00:00,2018-05-29 18:00:00,2018-06-18 18:00:00
3a2977ec,f295f01b,delivered,2017-12-17 11:00:00,2017-12-17 15:00:00,2017-12-18 11:00:00,2017-12-27 11:00:00,2017-12-29 11:00:00
289ddbed,57c8a7d4,delivered,2017-09-26 03:00:00,2017-09-26 06:00:00,2017-09-28 03:00:00,2017-10-07 03:00:00,2017-10-15 03:00:00
8e40478f,00a83735,delivered,2017-05-15 14:00:00,2017-05-15 16:00:00,2017-05-16 14:00:00,2017-05-26 14:00:00,2017-05-26 14:00:00
be0530c6,4d97e546,delivered,2017-11-21 15:00:00,2017-11-21 17:00:00,2017-11-22 15:00:00,2017-12-05 15:00:00,2017-12-07 15:00:00
af6b3bfa,48bc47b3,delivered,2018-04-15 10:00:00,2018-04-15 10:00:00,2018-04-17 10:00:00,2018-04-27 10:00:00,2018-05-05 10:00:00
e0fb1c63,a4c639b9,delivered,2017-07-26 14:00:00,2017-07-26 17:00:00,2017-07-27 14:00:00,2017-08-06 14:00:00,2017-08-16 14:00:00
c9576490,1176d8ce,delivered,2018-07-26 05:00:00,2018-07-26 05:00:00,2018-07-28 05:00:00,2018-07-31 05:00:00,2018-08-10 05:00:00
afd75596,10d8c7d5,delivered,2017-11-21 00:00:00,2017-11-21 04:00:00,2017-11-23 00:00:00,2017-11-26 00:00:00,2017-12-12 00:00:00
3f41f493,5b48ed9c,delivered,2017-04-17 07:00:00,2017-04-17 11:00:00,2017-04-19 07:00:00,2017-04-28 07:00:00,2017-05-08 07:00:00
9bf2ec44,d4713c5d,delivered,2017-05-23 18:00:00,2017-05-23 18:00:00,2017-05-25 18:00:00,2017-05-26 18:00:00,2017-06-10 18:00:00
193b7304,deff3865,delivered,2017-05-21 16:00:00,2017-05-21 19:00:00,2017-05-23 16:00:00,2017-05-29 16:00:00,2017-06-13 16:00:00
5fdcbd92,a9ff11be,delivered,2018-01-15 08:00:00,2018-01-15 10:00:00,2018-01-17 08:00:00,2018-01-19 08:00:00,2018-02-07 08:00:00
f266697f,ca392082,delivered,2017-04-07 17:00:00,2017-04-07 17:00:00,2017-04-09 17:00:00,2017-04-13 17:00:00,2017-04-21 17:00:00
2a640f16,3679df89,delivered,2018-01-06 08:00:00,2018-01-06 11:00:00,2018-01-08 08:00:00,2018-01-16 08:00:00,2018-01-23 08:00:00
c074ff9e,f0755cc6,delivered,2018-03-08 20:00:00,2018-03-08 23:00:00,2018-03-09 20:00:00,2018-03-12 20:00:00,2018-03-24 20:00:00
b0e96c3a,6ebc7aea,delivered,2017-01-06 05:00:00,2017-01-06 07:00:00,2017-01-08 05:00:00,2017-01-10 05:00:00,2017-01-24 05:00:00
d3c9c7e2,21802908,delivered,2018-05-23 15:00:00,2018-05-23 18:00:00,2018-05-25 15:00:00,2018-05-29 15:00:00,2018-06-16 15:00:00
ca302679,85bf77aa,delivered,2018-07-26 10:00:00,2018-07-26 14:00:00,2018-07-27 10:00:00,2018-07-30 10:00:00,2018-08-06 10:00:00
3072e13c,4a5d207b,delivered,2018-07-10 13:00:00,2018-07-10 17:00:00,2018-07-11 13:00:00,2018-07-19 13:00:00,2018-07-26 13:00:00
6f0eb5d2,dbd91b11,delivered,2017-02-13 15:00:00,2017-02-13 15:00:00,2017-02-15 15:00:00,2017-02-23 15:00:00,2017-02-23 15:00:00
b224175f,ff039049,delivered,2018-07-16 06:00:00,2018-07-16 06:00:00,2018-07-17 06:00:00,2018-07-19 06:00:00,2018-08-06 06:00:00
8df886c8,87c478a0,delivered,2017-10-11 22:00:00,2017-10-11 22:00:00,2017-10-12 22:00:00,2017-10-14 22:00:00,2017-10-27 22:00:00
4cb5f6a1,d3572b6a,delivered,2017-05-28 14:00:00,2017-05-28 17:00:00,2017-05-29 14:00:00,2017-06-04 14:00:00,2017-06-13 14:00:00
1838edf0,12fb32ff,delivered,2017-11-13 10:00:00,2017-11-13 11:00:00,2017-11-15 10:00:00,2017-11-19 10:00:00,2017-12-02 10:00:00
4d7ff1fc,0aedbdf4,delivered,2017-08-15 08:00:00,2017-08-15 11:00:00,2017-08-16 08:00:00,2017-08-23 08:00:00,2017-08-26 08:00:00
391aceba,70b0762d,delivered,2018-06-05 01:00:00,2018-06-05 05:00:00,2018-06-06 01:00:00,2018-06-14 01:00:00,2018-06-29 01:00:00
bcabbb69,8e20912d,delivered,2017-09-16 19:00:00,2017-09-16 19:00:00,2017-09-18 19:00:00,2017-09-24 19:00:00,2017-10-10 19:00:00
80e7e933,1c296cc3,delivered,2017-05-29 13:00:00,2017-05-29 16:00:00,2017-05-31 13:00:00,2017-06-10 13:00:00,2017-06-18 13:00:00
49de9046,e486e13e,delivered,2017-12-22 19:00:00,2017-12-22 23:00:00,2017-12-24 19:00:00,2017-12-26 19:00:00,2018-01-13 19:00:00
6cebef35,967a66e5,delivered,2017-03-05 07:00:00,2017-03-05 09:00:00,2017-03-07 07:00:00,2017-03-12 07:00:00,2017-03-19 07:00:00
d03845b0,1f0b0a4a,delivered,2018-08-09 02:00:00,2018-08-09 05:00:00,2018-08-10 02:00:00,2018-08-12 02:00:00,2018-09-02 02:00:00
1ae219d0,86235e44,delivered,2017-03-29 09:00:00,2017-03-29 10:00:00,2017-03-31 09:00:00,2017-04-03 09:00:00,2017-04-17 09:00:00
230bc909,8fa2443f,delivered,2017-01-08 04:00:00,2017-01-08 08:00:00,2017-01-09 04:00:00,2017-01-19 04:00:00,2017-01-30 04:00:00
8fc0e466,5e064615,delivered,2017-12-08 14:00:00,2017-12-08 18:00:00,2017-12-09 14:00:00,2017-12-21 14:00:00,2017-12-31 14:00:00
fec201a8,726a5867,delivered,2018-01-07 23:00:00,2018-01-08 02:00:00,2018-01-08 23:00:00,2018-01-12 23:00:00,2018-01-30 23:00:00
a3fb6ca5,ae568c82,delivered,2017-10-29 01:00:00,2017-10-29 02:00:00,2017-10-31 01:00:00,2017-11-04 01:00:00,2017-11-08 01:00:00
ec55622e,6004af70,delivered,2017-02-26 16:00:00,2017-02-26 16:00:00,2017-02-28 16:00:00,2017-03-07 16:00:00,2017-03-08 16:00:00
27072f6e,da2c75a0,delivered,2018-02-14 05:00:00,2018-02-14 08:00:00,2018-02-16 05:00:00,2018-02-23 05:00:00,2018-02-26 05:00:00
135d700b,8fa846cd,delivered,2017-07-31 23:00:00,2017-07-31 23:00:00,2017-08-01 23:00:00,2017-08-10 23:00:00,2017-08-18 23:00:00
19c4a725,4492e45b,delivered,2018-04-15 04:00:00,2018-04-15 07:00:00,2018-04-17 04:00:00,2018-04-23 04:00:00,2018-05-07 04:00:00
92a6fcaf,e463b662,delivered,2017-03-22 23:00:00,2017-03-23 02:00:00,2017-03-23 23:00:00,2017-04-05 23:00:00,2017-04-13 23:00:00
11a119a7,1176d8ce,delivered,2018-07-05 18:00:00,2018-07-05 19:00:00,2018-07-06 18:00:00,2018-07-12 18:00:00,2018-07-19 18:00:00
f14d1da9,b1cee4b1,delivered,2017-09-29 04:00:00,2017-09-29 04:00:00,2017-09-30 04:00:00,2017-10-11 04:00:00,2017-10-23 04:00:00
8aba632a,cd08bfdc,delivered,2017-12-14 06:00:00,2017-12-14 10:00:00,2017-12-15 06:00:00,2017-12-25 06:00:00,2018-01-01 06:00:00
b9dcab89,78ca5c3d,delivered,2017-03-02 06:00:00,2017-03-02 06:00:00,2017-03-04 06:00:00,2017-03-07 06:00:00,2017-03-22 06:00:00
60bc83bc,883ef10c,delivered,2018-04-14 12:00:00,2018-04-14 14:00:00,2018-04-16 12:00:00,2018-04-17 12:00:00,2018-05-07 12:00:00
9860a573,30e7ad6f,delivered,2017-02-28 08:00:00,2017-02-28 09:00:00,2017-03-01 08:00:00,2017-03-08 08:00:00,2017-03-24 08:00:00
5d507ca8,9b5b521e,shipped,2017-05-06 06:00:00,2017-05-06 06:00:00,2017-05-08 06:00:00,,2017-05-20 06:00:00
fbc764f6,0165d889,delivered,2017-07-27 20:00:00,2017-07-27 20:00:00,2017-07-28 20:00:00,2017-07-30 20:00:00,2017-08-19 20:00:00
052c84df,63732244,delivered,2018-01-27 08:00:00,2018-01-27 09:00:00,2018-01-28 08:00:00,2018-01-30 08:00:00,2018-02-11 08:00:00
f672141b,3d6c35c1,delivered,2017-09-13 04:00:00,2017-09-13 08:00:00,2017-09-15 04:00:00,2017-09-26 04:00:00,2017-09-23 04:00:00
c444a5a8,55b5d1c4,delivered,2018-08-18 12:00:00,2018-08-18 13:00:00,2018-08-20 12:00:00,2018-08-29 12:00:00,2018-09-07 12:00:00
40bdcbed,f40c6ade,delivered,2017-08-26 09:00:00,2017-08-26 09:00:00,2017-08-28 09:00:00,2017-09-07 09:00:00,2017-09-12 09:00:00
f409e6ad,7794dd22,delivered,2017-05-30 10:00:00,2017-05-30 13:00:00,2017-05-31 10:00:00,2017-06-07 10:00:00,2017-06-22 10:00:00
25297848,6a96d119,delivered,2018-01-20 09:00:00,2018-01-20 09:00:00,2018-01-22 09:00:00,2018-01-29 09:00:00,2018-02-10 09:00:00
6c883239,59d76739,delivered,2017-05-28 03:00:00,2017-05-28 05:00:00,2017-05-30 03:00:00,2017-05-31 03:00:00,2017-06-11 03:00:00
9a1997ec,e63a48f6,shipped,2017-08-28 20:00:00,2017-08-28 20:00:00,2017-08-29 20:00:00,,2017-09-14 20:00:00
ef95622e,965edcc3,delivered,2018-07-08 06:00:00,2018-07-08 08:00:00,2018-07-09 06:00:00,2018-07-12 06:00:00,2018-07-29 06:00:00
ab0a6c00,ca5554d5,delivered,2018-02-06 06:00:00,2018-02-06 08:00:00,2018-02-07 06:00:00,2018-02-20 06:00:00,2018-02-25 06:00:00
365f6407,41f5ae01,delivered,2018-05-15 14:00:00,2018-05-15 14:00:00,2018-05-17 14:00:00,2018-05-23 14:00:00,2018-05-27 14:00:00
a52fdf06,fc88770b,delivered,2018-03-24 01:00:00,2018-03-24 01:00:00,2018-03-25 01:00:00,2018-03-29 01:00:00,2018-04-08 01:00:00
70b8e804,d44aed65,delivered,2017-03-17 04:00:00,2017-03-17 07:00:00,2017-03-19 04:00:00,2017-03-30 04:00:00,2017-04-02 04:00:00
7a06d160,77731cc6,delivered,2017-03-24 05:00:00,2017-03-24 06:00:00,2017-03-25 05:00:00,2017-04-04 05:00:00,2017-04-06 05:00:00
8ac3b67d,ebebd698,delivered,2018-01-05 19:00:00,2018-01-05 20:00:00,2018-01-06 19:00:00,2018-01-11 19:00:00,2018-01-29 19:00:00
eaa2bd2a,1d8a64bd,delivered,2017-03-08 22:00:00,2017-03-09 00:00:00,2017-03-10 22:00:00,2017-03-18 22:00:00,2017-03-21 22:00:00
41027039,2bce5b19,delivered,2017-02-16 12:00:00,2017-02-16 12:00:00,2017-02-18 12:00:00,2017-02-21 12:00:00,2017-03-06 12:00:00
873fb999,28dfc012,delivered,2017-10-12 11:00:00,2017-10-12 13:00:00,2017-10-13 11:00:00,2017-10-17 11:00:00,2017-10-23 11:00:00
e3459407,9f179239,delivered,2018-03-21 06:00:00,2018-03-21 07:00:00,2018-03-23 06:00:00,2018-03-25 06:00:00,2018-04-12 06:00:00
b5bc3d49,7ec3c39b,delivered,2018-07-26 05:00:00,2018-07-26 05:00:00,2018-07-28 05:00:00,2018-08-02 05:00:00,2018-08-09 05:00:00
a4445f3e,ee54d119,delivered,2017-09-07 15:00:00,2017-09-07 17:00:00,2017-09-08 15:00:00,2017-09-17 15:00:00,2017-09-17 15:00:00
e6f6ea90,89dec935,delivered,2018-02-01 05:00:00,2018-02-01 09:00:00,2018-02-02 05:00:00,2018-02-13 05:00:00,2018-02-22 05:00:00
287da997,d3d5f7b0,delivered,2017-09-15 18:00:00,2017-09-15 22:00:00,2017-09-16 18:00:00,2017-09-26 18:00:00,2017-10-07 18:00:00
0ab703b3,483eb7a1,delivered,2017-04-08 23:00:00,2017-04-08 23:00:00,2017-04-10 23:00:00,2017-04-14 23:00:00,2017-04-24 23:00:00
0fbc1a9e,b107a072,delivered,2017-08-30 18:00:00,2017-08-30 22:00:00,2017-08-31 18:00:00,2017-09-08 18:00:00,2017-09-14 18:00:00
1c8396e4,e04a136e,delivered,2018-03-12 00:00:00,2018-03-12 03:00:00,2018-03-14 00:00:00,2018-03-16 00:00:00,2018-04-01 00:00:00
7e9aeac8,eea5483f,delivered,2017-01-06 15:00:00,2017-01-06 18:00:00,2017-01-07 15:00:00,2017-01-10 15:00:00,2017-01-23 15:00:00
4efba0e3,e24d168e,shipped,2017-09-20 15:00:00,2017-09-20 18:00:00,2017-09-21 15:00:00,,2017-10-08 15:00:00
a01db53d,352b5da1,delivered,2017-01-15 07:00:00,2017-01-15 10:00:00,2017-01-16 07:00:00,2017-01-22 07:00:00,2017-02-02 07:00:00
c5c6f2f1,5106a5ec,delivered,2017-09-20 11:00:00,2017-09-20 13:00:00,2017-09-22 11:00:00,2017-09-25 11:00:00,2017-10-11 11:00:00
31310434,17989028,delivered,2017-03-14 01:00:00,2017-03-14 03:00:00,2017-03-16 01:00:00,2017-03-19 01:00:00,2017-04-07 01:00:00
8026836f,42f3f2ee,delivered,2017-09-12 20:00:00,2017-09-12 21:00:00,2017-09-14 20:00:00,2017-09-25 20:00:00,2017-10-04 20:00:00
dcaa15e8,6f5529fa,delivered,2018-01-09 19:00:00,2018-01-09 22:00:00,2018-01-11 19:00:00,2018-01-16 19:00:00,2018-01-26 19:00:00
e79d4a0d,c5a055f0,delivered,2017-12-09 23:00:00,2017-12-10 02:00:00,2017-12-11 23:00:00,2017-12-19 23:00:00,2018-01-01 23:00:00
370097e3,7c4df75c,delivered,2017-01-11 14:00:00,2017-01-11 14:00:00,2017-01-12 14:00:00,2017-01-15 14:00:00,2017-01-22 14:00:00
631a64e4,e0e48b4b,delivered,2017-10-13 11:00:00,2017-10-13 11:00:00,2017-10-14 11:00:00,2017-10-23 11:00:00,2017-10-25 11:00:00
0f2df847,05cb1414,delivered,2018-07-15 02:00:00,2018-07-15 03:00:00,2018-07-17 02:00:00,2018-07-23 02:00:00,2018-08-06 02:00:00
ca03aa93,e436a002,delivered,2017-09-27 18:00:00,2017-09-27 19:00:00,2017-09-29 18:00:00,2017-10-11 18:00:00,2017-10-08 18:00:00
52a129ab,e2fa2770,delivered,2018-08-07 22:00:00,2018-08-07 22:00:00,2018-08-09 22:00:00,2018-08-13 22:00:00,2018-08-18 22:00:00
4bfc11a9,fbf65d0e,delivered,2018-06-28 03:00:00,2018-06-28 06:00:00,2018-06-30 03:00:00,2018-07-10 03:00:00,2018-07-13 03:00:00
947e28b3,1c381805,delivered,2017-09-02 16:00:00,2017-09-02 18:00:00,2017-09-04 16:00:00,2017-09-07 16:00:00,2017-09-17 16:00:00
f52d39ec,36feb3f2,delivered,2018-04-24 18:00:00,2018-04-24 20:00:00,2018-04-25 18:00:00,2018-05-03 18:00:00,2018-05-07 18:00:00
a194b112,f894c456,delivered,2017-06-19 23:00:00,2017-06-20 03:00:00,2017-06-21 23:00:00,2017-06-23 23:00:00,2017-07-02 23:00:00
23cff6cd,38a92744,delivered,2017-06-29 23:00:00,2017-06-29 23:00:00,2017-07-01 23:00:00,2017-07-03 23:00:00,2017-07-12 23:00:00
b03cbc98,ffb410f1,delivered,2018-01-20 20:00:00,2018-01-20 21:00:00,2018-01-21 20:00:00,2018-01-23 20:00:00,2018-02-12 20:00:00
dbf3ff02,a9f13eb9,delivered,2017-10-12 02:00:00,2017-10-12 04:00:00,2017-10-13 02:00:00,2017-10-17 02:00:00,2017-10-22 02:00:00
cc784b2f,e965a0b2,delivered,2017-04-05 04:00:00,2017-04-05 08:00:00,2017-04-06 04:00:00,2017-04-16 04:00:00,2017-04-28 04:00:00
bb81eb7e,b2a3ce3f,delivered,2018-05-05 05:00:00,2018-05-05 08:00:00,2018-05-06 05:00:00,2018-05-11 05:00:00,2018-05-18 05:00:00
bb508682,5369a96d,delivered,2018-06-29 17:00:00,2018-06-29 20:00:00,2018-06-30 17:00:00,2018-07-13 17:00:00,2018-07-20 17:00:00
477d0588,436acc54,delivered,2018-07-24 01:00:00,2018-07-24 01:00:00,2018-07-26 01:00:00,2018-08-01 01:00:00,2018-08-06 01:00:00
5023c715,49945270,delivered,2018-07-03 09:00:00,2018-07-03 10:00:00,2018-07-04 09:00:00,2018-07-13 09:00:00,2018-07-15 09:00:00
9c735ddd,f6c062a3,delivered,2017-03-28 03:00:00,2017-03-28 06:00:00,2017-03-30 03:00:00,2017-04-09 03:00:00,2017-04-07 03:00:00
43db12a7,156446d3,delivered,2017-01-13 19:00:00,2017-01-13 20:00:00,2017-01-15 19:00:00,2017-01-17 19:00:00,2017-01-27 19:00:00
e638aad5,fd600907,delivered,2018-02-22 16:00:00,2018-02-22 20:00:00,2018-02-23 16:00:00,2018-03-08 16:00:00,2018-03-13 16:00:00
c1860593,71cc3b36,delivered,2017-06-24 05:00:00,2017-06-24 07:00:00,2017-06-26 05:00:00,2017-07-02 05:00:00,2017-07-16 05:00:00
47f970da,b4e47359,delivered,2017-05-10 04:00:00,2017-05-10 05:00:00,2017-05-11 04:00:00,2017-05-23 04:00:00,2017-05-24 04:00:00
ad2e69b9,ddb016a3,delivered,2017-01-24 21:00:00,2017-01-24 21:00:00,2017-01-26 21:00:00,2017-02-06 21:00:00,2017-02-06 21:00:00
534c5771,c719154b,delivered,2017-03-13 23:00:00,2017-03-14 02:00:00,2017-03-14 23:00:00,2017-03-26 23:00:00,2017-03-24 23:00:00
2eafb3b6,b507ba36,delivered,2017-03-25 18:00:00,2017-03-25 18:00:00,2017-03-26 18:00:00,2017-03-30 18:00:00,2017-04-05 18:00:00
7d1c7e5a,2e0be7ca,delivered,2018-06-24 04:00:00,2018-06-24 08:00:00,2018-06-26 04:00:00,2018-06-30 04:00:00,2018-07-08 04:00:00
a1cba94c,dbb5237d,delivered,2018-06-25 05:00:00,2018-06-25 06:00:00,2018-06-27 05:00:00,2018-06-29 05:00:00,2018-07-13 05:00:00
7aa5b2a2,27dc4b07,delivered,2018-05-07 20:00:00,2018-05-07 20:00:00,2018-05-08 20:00:00,2018-05-10 20:00:00,2018-05-19 20:00:00
10695e55,69ad4d0b,delivered,2017-03-29 05:00:00,2017-03-29 07:00:00,2017-03-30 05:00:00,2017-04-10 05:00:00,2017-04-12 05:00:00
609f2a07,4d2b95dd,delivered,2017-12-01 17:00:00,2017-12-01 20:00:00,2017-12-02 17:00:00,2017-12-15 17:00:00,2017-12-14 17:00:00
291480bc,5d3af240,delivered,2017-06-28 22:00:00,2017-06-29 02:00:00,2017-06-30 22:00:00,2017-07-02 22:00:00,2017-07-10 22:00:00
8f62ff5f,63c3dd95,delivered,2017-03-17 13:00:00,2017-03-17 13:00:00,2017-03-18 13:00:00,2017-03-31 13:00:00,2017-04-03 13:00:00
00c6bb9d,15c02e07,delivered,2018-02-17 22:00:00,2018-02-18 01:00:00,2018-02-19 22:00:00,2018-03-03 22:00:00,2018-03-06 22:00:00
a090f2f9,2f3d30dd,delivered,2017-08-05 05:00:00,2017-08-05 05:00:00,2017-08-07 05:00:00,2017-08-14 05:00:00,2017-08-19 05:00:00
290db5ff,d1e37d3e,delivered,2017-04-04 11:00:00,2017-04-04 14:00:00,2017-04-06 11:00:00,2017-04-08 11:00:00,2017-04-21 11:00:00
0d1382b6,f678bf6c,delivered,2018-02-23 21:00:00,2018-02-24 01:00:00,2018-02-24 21:00:00,2018-03-04 21:00:00,2018-03-11 21:00:00
08f292e8,221328e7,delivered,2018-05-13 06:00:00,2018-05-13 09:00:00,2018-05-14 06:00:00,2018-05-23 06:00:00,2018-05-24 06:00:00
712d0604,57256261,delivered,2017-07-09 08:00:00,2017-07-09 09:00:00,2017-07-10 08:00:00,2017-07-23 08:00:00,2017-08-01 08:00:00
9f303958,7332297d,delivered,2017-11-01 10:00:00,2017-11-01 10:00:00,2017-11-03 10:00:00,2017-11-12 10:00:00,2017-11-12 10:00:00
986f08b0,0f7cfe66,delivered,2018-04-22 09:00:00,2018-04-22 10:00:00,2018-04-23 09:00:00,2018-05-01 09:00:00,2018-05-14 09:00:00
bfcb8ff7,a9034164,delivered,2017-09-18 02:00:00,2017-09-18 03:00:00,2017-09-20 02:00:00,2017-10-01 02:00:00,2017-10-09 02:00:00
f9058184,e6bbb09c,delivered,2018-08-04 04:00:00,2018-08-04 07:00:00,2018-08-06 04:00:00,2018-08-13 04:00:00,2018-08-14 04:00:00
6b69b23d,b4e47359,delivered,2017-10-26 20:00:00,2017-10-26 22:00:00,2017-10-27 20:00:00,2017-11-01 20:00:00,2017-11-15 20:00:00
46ae8bd2,99627311,delivered,2017-01-24 17:00:00,2017-01-24 18:00:00,2017-01-25 17:00:00,2017-02-05 17:00:00,2017-02-07 17:00:00
66a017d0,192f771a,delivered,2018-03-10 21:00:00,2018-03-11 00:00:00,2018-03-11 21:00:00,2018-03-23 21:00:00,2018-03-30 21:00:00
94800ceb,0c97ba94,delivered,2017-03-09 00:00:00,2017-03-09 01:00:00,2017-03-11 00:00:00,2017-03-23 00:00:00,2017-03-28 00:00:00
3d3be939,6cda33b9,delivered,2018-07-28 02:00:00,2018-07-28 06:00:00,2018-07-30 02:00:00,2018-08-08 02:00:00,2018-08-10 02:00:00
b7f3b3a4,5c5d8d35,delivered,2018-02-14 08:00:00,2018-02-14 09:00:00,2018-02-15 08:00:00,2018-02-17 08:00:00,2018-03-03 08:00:00
a5cde84e,f427a492,delivered,2017-06-10 15:00:00,2017-06-10 15:00:00,2017-06-12 15:00:00,2017-06-16 15:00:00,2017-06-27 15:00:00
1a3b0df5,515f1b41,delivered,2017-06-10 06:00:00,2017-06-10 06:00:00,2017-06-11 06:00:00,2017-06-23 06:00:00,2017-06-20 06:00:00
497628a8,1cf55291,delivered,2017-07-04 08:00:00,2017-07-04 09:00:00,2017-07-06 08:00:00,2017-07-18 08:00:00,2017-07-26 08:00:00
c7f6539d,eeac31bd,delivered,2018-01-13 08:00:00,2018-01-13 12:00:00,2018-01-15 08:00:00,2018-01-25 08:00:00,2018-02-03 08:00:00
19c11833,fb1aadcb,delivered,2018-08-11 21:00:00,2018-08-11 22:00:00,2018-08-13 21:00:00,2018-08-21 21:00:00,2018-08-27 21:00:00
d9f0b643,8a12193a,delivered,2017-06-19 05:00:00,2017-06-19 07:00:00,2017-06-20 05:00:00,2017-06-26 05:00:00,2017-07-02 05:00:00
7766a600,d5774fe1,delivered,2018-06-21 01:00:00,2018-06-21 02:00:00,2018-06-22 01:00:00,2018-07-04 01:00:00,2018-07-09 01:00:00
7a72503d,bcfee3d0,delivered,2017-02-01 20:00:00,2017-02-01 23:00:00,2017-02-03 20:00:00,2017-02-09 20:00:00,2017-02-25 20:00:00
cc5de76b,72297bb1,delivered,2017-08-13 09:00:00,2017-08-13 11:00:00,2017-08-15 09:00:00,2017-08-25 09:00:00,2017-08-25 09:00:00
8e7b5e59,a623414f,delivered,2018-02-28 00:00:00,2018-02-28 04:00:00,2018-03-02 00:00:00,2018-03-07 00:00:00,2018-03-11 00:00:00
b6f4bf99,fbf65d0e,delivered,2018-03-18 06:00:00,2018-03-18 08:00:00,2018-03-19 06:00:00,2018-03-26 06:00:00,2018-04-06 06:00:00
1fb57489,81d4dfbe,delivered,2017-12-01 15:00:00,2017-12-01 15:00:00,2017-12-02 15:00:00,2017-12-06 15:00:00,2017-12-21 15:00:00
da584ea7,914bf55c,delivered,2017-05-04 05:00:00,2017-05-04 08:00:00,2017-05-06 05:00:00,2017-05-08 05:00:00,2017-05-25 05:00:00
a964cd4f,fe90edd3,delivered,2017-11-20 09:00:00,2017-11-20 13:00:00,2017-11-22 09:00:00,2017-11-27 09:00:00,2017-12-11 09:00:00
e2166b56,e463b662,delivered,2018-01-13 14:00:00,2018-01-13 18:00:00,2018-01-15 14:00:00,2018-01-24 14:00:00,2018-01-29 14:00:00
51f1b020,fade1f1e,delivered,2018-03-06 07:00:00,2018-03-06 09:00:00,2018-03-07 07:00:00,2018-03-13 07:00:00,2018-03-22 07:00:00
ca725e5c,fa89edbb,delivered,2017-03-04 23:00:00,2017-03-04 23:00:00,2017-03-06 23:00:00,2017-03-17 23:00:00,2017-03-14 23:00:00
dc164161,fb1aadcb,delivered,2017-12-24 22:00:00,2017-12-24 23:00:00,2017-12-26 22:00:00,2017-12-29 22:00:00,2018-01-07 22:00:00
e73cca83,2db44c60,delivered,2018-06-03 01:00:00,2018-06-03 02:00:00,2018-06-05 01:00:00,2018-06-09 01:00:00,2018-06-24 01:00:00
2ebf240b,90d7c556,delivered,2017-05-10 08:00:00,2017-05-10 08:00:00,2017-05-12 08:00:00,2017-05-16 08:00:00,2017-05-28 08:00:00
bd82fc0a,6c4d502a,delivered,2017-06-16 08:00:00,2017-06-16 09:00:00,2017-06-17 08:00:00,2017-06-23 08:00:00,2017-07-07 08:00:00
c0ba91a9,88ca448b,delivered,2017-02-25 08:00:00,2017-02-25 10:00:00,2017-02-26 08:00:00,2017-03-03 08:00:00,2017-03-19 08:00:00
9d064fd1,6472009d,delivered,2018-07-29 03:00:00,2018-07-29 04:00:00,2018-07-31 03:00:00,2018-08-03 03:00:00,2018-08-08 03:00:00
a12a12b2,3ef524eb,delivered,2017-10-26 12:00:00,2017-10-26 16:00:00,2017-10-28 12:00:00,2017-11-03 12:00:00,2017-11-19 12:00:00
04952d5f,fb97c2cf,delivered,2017-06-18 08:00:00,2017-06-18 08:00:00,2017-06-20 08:00:00,2017-06-23 08:00:00,2017-07-01 08:00:00
b535b29d,074fc9ee,delivered,2017-12-16 02:00:00,2017-12-16 04:00:00,2017-12-17 02:00:00,2017-12-19 02:00:00,2018-01-09 02:00:00
1f6f293e,5b9277fd,delivered,2018-02-23 03:00:00,2018-02-23 06:00:00,2018-02-24 03:00:00,2018-03-03 03:00:00,2018-03-15 03:00:00
67cebe56,648c72f0,delivered,2017-07-09 02:00:00,2017-07-09 03:00:00,2017-07-11 02:00:00,2017-07-18 02:00:00,2017-07-28 02:00:00
69df21a7,5b471bc7,delivered,2018-05-01 22:00:00,2018-05-02 00:00:00,2018-05-03 22:00:00,2018-05-13 22:00:00,2018-05-18 22:00:00
0b582f7e,8b5e455c,delivered,2017-05-23 02:00:00,2017-05-23 06:00:00,2017-05-24 02:00:00,2017-05-30 02:00:00,2017-06-06 02:00:00
fae781c8,fb634c0a,delivered,2018-03-23 07:00:00,2018-03-23 09:00:00,2018-03-24 07:00:00,2018-03-27 07:00:00,2018-04-11 07:00:00
107691f6,99faf0d5,delivered,2017-09-01 22:00:00,2017-09-01 22:00:00,2017-09-03 22:00:00,2017-09-04 22:00:00,2017-09-11 22:00:00
cb4b2e98,556b45cc,delivered,2017-09-26 20:00:00,2017-09-26 23:00:00,2017-09-28 20:00:00,2017-10-06 20:00:00,2017-10-10 20:00:00
e0f1bdc1,d95ad37b,delivered,2017-05-16 12:00:00,2017-05-16 16:00:00,2017-05-17 12:00:00,2017-05-26 12:00:00,2017-05-31 12:00:00
