order_id,payment_sequential,payment_type,payment_installments,payment_value
eed7effe,1,credit_card,7,471.4102875281841
189a504a,1,boleto,5,393.79034146632296
6a4f7866,1,credit_card,4,357.7512437769956
fa7a0ec4,1,credit_card,7,205.57220807315338
60a820fb,1,debit_card,7,293.73737875316203
fcd03a34,1,credit_card,9,441.28914906008595
88aef706,1,credit_card,8,204.461955990923
ce4af244,1,credit_card,1,265.91881399446214
f6f4672d,1,credit_card,10,824.4033620378923
da77bec9,1,credit_card,9,486.9994738441204
f7de7853,1,credit_card,8,406.0486699414153
392d210a,1,credit_card,2,103.06711231639528
5a6a03a9,1,credit_card,2,421.0047280369629
a046ed98,1,boleto,4,210.8721575182114
353c9ac2,1,credit_card,4,134.79690411407097
abacc2ca,1,boleto,9,599.8569794878381
9cc1aca8,1,credit_card,5,469.0350978013362
cea32e34,1,credit_card,7,578.087889287125
1130332a,1,boleto,6,121.46965191463508
1bcce1e9,1,credit_card,3,788.8671093995913
496679ff,1,boleto,4,284.616029742221
2bdf1831,1,credit_card,11,861.8190869725386
92bd28f5,1,credit_card,3,115.80378057091858
46eda229,1,boleto,3,400.32200047544404
226cbd6f,1,credit_card,3,120.04718101637738
263a4fb7,1,credit_card,8,497.6387111988806
cf06d43f,1,credit_card,7,116.0746566481772
e61b6019,1,credit_card,1,65.96169631478597
2a79b504,1,credit_card,3,394.8641297788544
1dfe1b22,1,boleto,10,398.62819879925735
09bf29d2,1,credit_card,11,314.8892649578847
914270f4,1,credit_card,11,116.03225370727677
40b2f623,1,credit_card,8,599.0177174149145
06474fb6,1,credit_card,2,293.23169056316084
689cb432,1,boleto,10,425.19999321247786
35c4923f,1,debit_card,11,478.23210806118243
3709f8ea,1,credit_card,3,663.031426075126
18667458,1,credit_card,4,371.72163069638026
20b28d84,1,credit_card,5,66.20199512965073
001d5e91,1,credit_card,9,218.91349494345857
1516dda0,1,boleto,2,700.496437269963
4a6ddf93,1,credit_card,11,113.64788392323123
3a9c4698,1,credit_card,10,410.40675314257646
165db97a,1,credit_card,5,325.40474337505736
18ca28bf,1,credit_card,11,444.5449751208272
7f8e5e75,1,credit_card,10,314.42662048417475
97dbbc27,1,credit_card,4,167.14407845752078
9739f063,1,credit_card,9,401.43855014904
1e3d0bd7,1,credit_card,11,340.8608086069479
a85649ab,1,credit_card,11,228.3094370798997
72656976,1,debit_card,4,64.80421944134218
104d9c76,1,credit_card,11,791.6242461236575
e84b5490,1,credit_card,6,937.6593462344076
c41970c5,1,credit_card,5,406.39374630955047
39432a4a,1,credit_card,5,347.0700664838483
76235298,1,voucher,1,143.95039002978152
fd6268c5,1,credit_card,7,365.7926648436229
cf263d3f,1,boleto,9,256.3882900064802
635e5181,1,debit_card,7,503.90446564996387
9d69ba78,1,credit_card,9,219.50989231526526
2452ec9d,1,credit_card,9,323.2728402023033
4f0d44ee,1,credit_card,1,292.5043872901788
a6838fdb,1,credit_card,8,381.70297877421046
90258011,1,credit_card,9,446.39861508046755
e655a034,1,credit_card,1,400.53069324760503
b147f962,1,credit_card,5,359.97231188387417
9bc26d04,1,credit_card,4,420.40954152202875
9e49999d,1,credit_card,2,291.336081235046
8389e550,1,credit_card,10,1140.38392655619
d6bbda30,1,credit_card,11,531.3763364369646
b36a5a31,1,credit_card,11,355.0873789909062
8f21bb8b,1,credit_card,1,490.9896125825139
d298fc83,1,credit_card,1,439.36047886105996
a2d3ef43,1,credit_card,5,750.9399012564695
218dbe65,1,credit_card,1,100.06638213828242
75b8c8e1,1,credit_card,5,300.58995315008156
822396aa,1,debit_card,11,501.4056282079424
2a8f6f7a,1,credit_card,9,288.99138553359717
f5ae8b42,1,credit_card,4,705.2122981433331
9a9b0e41,1,credit_card,9,371.59081265487555
f8957f42,1,credit_card,5,466.5441082808957
6ea2acc7,1,credit_card,6,226.71681098315997
034635e3,1,credit_card,9,406.5800648608015
baa66814,1,boleto,11,176.6401299061029
20bfc963,1,voucher,4,82.13453811665178
c5e242ae,1,boleto,10,450.2971570787877
e97c3492,1,credit_card,1,333.3926087903143
7e5dd072,1,credit_card,7,432.43863171131574
60164459,1,credit_card,11,349.26591126996266
d2b6ccca,1,credit_card,10,814.4286803546839
f7c6f9bc,1,credit_card,10,411.2367005337419
c8f975f2,1,credit_card,2,452.3089364641002
91563854,1,boleto,4,400.0309917115393
14472add,1,credit_card,7,219.0517750361644
780417d6,1,credit_card,3,705.1246502526129
ed4f7fad,1,credit_card,10,276.5756079648364
7b8ae15b,1,credit_card,4,139.62537007174916
950290b8,1,credit_card,11,429.2829006547431
a3ad01f2,1,credit_card,4,66.6991550635211
b975434a,1,credit_card,1,604.9217980367578
2b92ea1e,1,credit_card,1,500.3556833468694
5692487a,1,voucher,3,68.34272982585946
b8c9de32,1,boleto,2,43.97402467445467
e90b5a73,1,credit_card,8,431.65269655938783
ca400272,1,credit_card,3,104.26658549944531
a7ab20d2,1,credit_card,5,286.6158465071859
aa25efa5,1,boleto,11,114.67466467721894
4c17480d,1,credit_card,3,234.37560540270968
bec472ee,1,credit_card,3,146.11245081202475
c9db0884,1,credit_card,3,596.1732736261628
80629052,1,boleto,4,493.08393108467436
ee64e5e8,1,credit_card,2,772.8159108667371
40a2af3f,1,credit_card,4,215.75576352333277
486fa33f,1,credit_card,9,74.64594139582385
13aa32fb,1,credit_card,9,214.75229214115967
1c0d8ca2,1,credit_card,9,429.55481022701235
0ad06531,1,credit_card,2,241.27055181355254
56f8cd89,1,boleto,1,396.98311936428377
5d63f799,1,debit_card,6,238.80680605566687
971fdeff,1,credit_card,2,272.37043581962126
c22e21c0,1,credit_card,4,392.6472517734625
eff17702,1,credit_card,10,282.73795373127854
ca2bd7c3,1,credit_card,9,463.98392826814415
8e008412,1,debit_card,10,394.7685094258411
a9c49200,1,credit_card,5,268.1820649889548
e000199a,1,credit_card,5,595.5029096788164
15ba79f0,1,boleto,7,398.11065619088333
f4e1ac5e,1,credit_card,3,272.83077215169124
423b0999,1,credit_card,3,258.9114137520784
31dbbfe5,1,boleto,1,505.7283930672705
b5aeb415,1,debit_card,4,136.90520958665118
12e49d77,1,boleto,11,138.7966808626851
e56fe817,1,credit_card,3,393.47547178043203
38b8e8fb,1,credit_card,4,293.06446615871687
05e8e892,1,boleto,10,538.2613253963311
b1104773,1,credit_card,1,331.6818358689468
29d38a6d,1,credit_card,4,623.5648501795423
3391cdb8,1,credit_card,4,89.80136988045763
2e4f0fcc,1,credit_card,11,89.12270874320627
82a5e0dd,1,credit_card,5,373.2160832125466
2709b20b,1,credit_card,1,460.5790766441983
98658814,1,boleto,9,345.76373554422383
5ff75dda,1,boleto,1,122.38370056041337
e554d427,1,boleto,11,495.5934725210278
f4f9a6f6,1,debit_card,6,249.6074817788619
13e41a33,1,voucher,10,245.84097399446796
da444c89,1,credit_card,5,891.4837565658482
9cca15ff,1,credit_card,10,136.96894108551635
94edcc29,1,credit_card,3,220.1062607966977
a08cb457,1,credit_card,7,381.27949941186364
d729a0f8,1,credit_card,4,621.4258885356302
3c17f024,1,credit_card,3,122.502856890304
0ac83fe9,1,credit_card,7,363.26765592404945
4813a267,1,credit_card,9,349.5165967142396
ceb30dbc,1,credit_card,8,78.92389613287222
c701b58a,1,credit_card,8,497.6782847343789
305fe0ba,1,credit_card,11,320.8942829711329
f47246b0,1,credit_card,9,1272.2181481263929
963abcba,1,credit_card,8,336.6374691445803
920cc397,1,credit_card,10,546.3309171697844
43e8f0dd,1,credit_card,10,833.9068767380408
93188792,1,credit_card,6,443.1423102008615
16149044,1,credit_card,10,379.99032426324715
9973fa64,1,credit_card,8,219.89941378379257
ebd7665d,1,credit_card,8,290.25220368458
9248b6f2,1,credit_card,1,269.51490020270387
9a5c1db7,1,boleto,7,281.26588841794717
359c1e03,1,credit_card,8,451.2329386673647
ceea405c,1,boleto,11,55.81818228073049
cc9a74f0,1,voucher,6,471.1211323576452
dcbba0ff,1,credit_card,5,428.6439109156371
aeb9be3f,1,credit_card,2,422.7189764526137
160a8cf1,1,debit_card,9,476.9321032128871
1781a433,1,credit_card,5,287.342807816263
5c3ed871,1,boleto,11,519.2087790481669
581716b5,1,credit_card,10,195.00091704521836
28cdd8e2,1,credit_card,7,364.3387173642068
81a4b142,1,credit_card,4,295.6774686627784
c192cf8e,1,credit_card,5,465.10936950567094
25959d43,1,credit_card,7,163.71880223119558
2b304556,1,credit_card,4,435.46282292648175
aafed61a,1,credit_card,11,241.71634017300974
e27eca9c,1,credit_card,1,90.25808874868508
780c6d80,1,credit_card,9,298.66789046055186
19103bed,1,credit_card,3,228.89050399411258
55e70f31,1,credit_card,10,327.93388274427554
ea3936c5,1,credit_card,3,374.0020576562249
6b706abd,1,boleto,6,939.6510223625506
9ef7c6ba,1,credit_card,11,163.8999173675794
53783b2d,1,boleto,6,378.2585526832089
16b6bc6f,1,boleto,4,663.659486868988
72c05ca7,1,credit_card,3,208.47016197639542
4bc68ebe,1,boleto,4,240.5768773348171
8bcc4575,1,credit_card,11,544.8438493185563
42393f18,1,credit_card,1,413.62786014814
ac79a2e6,1,credit_card,6,238.19619804350236
79346636,1,credit_card,5,447.0402012239736
aab1b964,1,debit_card,11,103.675176258236
881177d0,1,credit_card,6,75.95154557350136
b0e7ef8a,1,credit_card,2,399.75322567986296
3ddd0acd,1,credit_card,4,694.5997905765109
dc670358,1,credit_card,4,507.31355441343
0b8c9c2a,1,credit_card,3,504.8045876622432
031f2388,1,credit_card,3,189.77272179952573
b744c9ea,1,credit_card,9,317.96167016139304
b642b816,1,credit_card,9,512.9846748493756
75b5e487,1,credit_card,10,415.34275016918417
a1e616c1,1,credit_card,10,100.12397104051615
5e6801c4,1,credit_card,4,209.70007610454678
620b880f,1,credit_card,11,849.7795900869551
a1040a87,1,voucher,1,100.8433414512091
816eac61,1,credit_card,9,316.100941555424
4cb2cda3,1,credit_card,9,178.87813203669154
3097ebb1,1,credit_card,11,396.01051805685887
24d879e7,1,voucher,8,250.1520816565177
4e5b2bca,1,credit_card,10,329.17337113604844
368253ba,1,credit_card,5,387.08573926336584
0c4ff26f,1,credit_card,7,509.38070285538976
2995d817,1,credit_card,10,452.1975031250233
9d484ea0,1,credit_card,6,543.7697900365471
eb8cd663,1,credit_card,6,155.94125576287027
f918f0ac,1,credit_card,11,437.63672368774917
f011e38a,1,credit_card,5,131.2583012360633
079e48bd,1,credit_card,8,146.2888598834809
4fd335d0,1,credit_card,1,480.9933088822885
a5a1ba49,1,credit_card,4,389.0228161402145
ed657dc0,1,credit_card,2,323.0038619298453
6a9e58f7,1,credit_card,9,627.8837152684223
11d48d38,1,credit_card,3,208.4612943762441
343cedad,1,debit_card,4,185.57654364222932
b98908c7,1,boleto,9,334.98827869128684
9440a501,1,boleto,11,34.57540991586528
ae664c6e,1,credit_card,10,406.49067799458373
07154b1b,1,credit_card,8,308.2241428012083
31839cce,1,credit_card,9,184.75695180889508
b96c3f82,1,credit_card,9,294.6269048624546
2efb2fb1,1,credit_card,1,267.9404261910133
cd0eb920,1,credit_card,2,70.04146652764621
28386084,1,credit_card,9,1080.9899517573335
97ef732f,1,credit_card,11,346.3749236953292
49f35f0d,1,credit_card,6,438.79939423438213
f176f411,1,credit_card,6,232.80212516051384
45ac69e9,1,debit_card,1,98.85535336637165
39b5ffca,1,boleto,2,648.4702870713131
f7db9906,1,credit_card,7,100.72359707805921
26a12404,1,voucher,11,90.69328759981633
14fdce28,1,credit_card,2,214.14094167381515
9195ea9b,1,credit_card,4,46.642982195168386
b2736595,1,credit_card,3,451.92130206943415
55d1cf7e,1,credit_card,7,398.480003171967
da27aaf0,1,credit_card,5,1329.3753461603367
7e26e56c,1,credit_card,8,291.2203355659954
1c334165,1,credit_card,9,132.36278556192872
35343375,1,credit_card,11,491.52613874558546
3594b69d,1,credit_card,5,851.9482988459205
74d7260f,1,credit_card,10,454.07609687640166
3d7f2ec1,1,boleto,6,267.01135206114157
ba6a5932,1,credit_card,5,392.68531191817243
a4a0c044,1,boleto,6,93.58416689489165
ac4ef416,1,credit_card,10,433.5806214424817
1dec48b4,1,boleto,3,59.74252438861588
43cdb534,1,credit_card,4,53.855004069199204
ec2938bb,1,credit_card,8,196.88811855220402
6b5fe770,1,credit_card,3,64.42738788055921
fb5bc783,1,credit_card,7,482.6132445620452
8de7f0a2,1,debit_card,1,288.48599811979125
4ab9c3aa,1,credit_card,10,506.4489534939245
c620c4f4,1,credit_card,11,445.4557607621914
4418e16b,1,credit_card,9,516.4570965938786
0bd715ff,1,credit_card,5,250.8493811769054
f895a06d,1,credit_card,6,494.37904082682496
09eb029d,1,credit_card,1,297.56548653684536
33b6bc76,1,credit_card,1,504.0183704031448
abe8001a,1,boleto,8,190.79171797826967
9d86f624,1,boleto,9,244.30144658130175
2d450640,1,boleto,4,369.1879880145443
a307270c,1,credit_card,8,967.1380680072479
354dd928,1,credit_card,11,548.4233495156177
df54eda1,1,credit_card,11,843.0784094773242
2ff02a85,1,credit_card,5,454.8174787548228
466556cb,1,credit_card,10,670.102231003171
194b779b,1,credit_card,9,492.59411351396886
598d65f2,1,credit_card,5,260.22589214346925
18d4317f,1,credit_card,11,305.59317776326606
97109b28,1,credit_card,1,965.369624634971
1f449d7c,1,credit_card,1,275.7720804089289
9e9bbaaa,1,credit_card,6,710.4618411383757
6071ddf0,1,credit_card,7,414.7621740405469
db04a8ec,1,credit_card,10,115.6087297338252
a5d9e84b,1,boleto,9,716.1483037884245
0fc0fe3b,1,credit_card,2,556.8915763199957
9db81371,1,voucher,3,69.98289904844194
50d43c76,1,credit_card,1,325.02153922997445
39cb1273,1,credit_card,9,368.3463305589637
2401e29c,1,credit_card,1,507.44686510892143
bee6f3d8,1,credit_card,6,564.1287945741176
ca23b32b,1,credit_card,2,878.7904232001653
f74ea28a,1,boleto,10,418.89012797538373
a00ecd04,1,credit_card,1,720.3816903534295
de33e938,1,credit_card,2,594.7097477808703
9533cf43,1,credit_card,7,195.33347279860536
31b79072,1,boleto,7,336.92568381442663
b41523d7,1,boleto,7,564.4833637342936
d35cab7e,1,voucher,9,213.8323418959082
6e83b15e,1,boleto,7,901.6904657377584
99dcfff2,1,credit_card,1,448.28805127473885
746ae82e,1,credit_card,11,466.70046752647016
bcd6c85f,1,credit_card,3,91.14756459999406
338fed29,1,credit_card,3,516.1599109851629
a8084307,1,boleto,7,56.97229517979189
7c58a323,1,credit_card,11,108.09149682970202
ea73c10b,1,boleto,9,438.25645002260006
fcace159,1,credit_card,8,532.2047766005818
5fb32294,1,credit_card,7,122.70861134081241
22cbce4e,1,boleto,6,297.4566584274699
9c1d6aa6,1,boleto,1,361.43428129952343
3eddbdd6,1,credit_card,8,329.682803246446
0d645a64,1,boleto,6,214.55116425256904
bd654709,1,credit_card,2,44.07661894247909
6c3937f0,1,credit_card,11,442.5221062800158
82d388d4,1,credit_card,6,273.7301054102
3b173537,1,credit_card,6,414.914848713445
454caa94,1,voucher,7,450.26105946560614
82fdfa57,1,credit_card,9,404.2588485435082
257a3ade,1,voucher,6,210.65109280115857
bcfe037d,1,credit_card,3,482.5374394313271
274a0d59,1,credit_card,8,503.6437191886728
3b160b04,1,boleto,5,232.00446986623194
4d4e21cd,1,credit_card,11,149.59740930173334
111a24f6,1,credit_card,1,145.736776960998
2e9ff67b,1,boleto,7,741.8534287039993
648e0061,1,credit_card,8,595.3748105374455
e7fd26cc,1,debit_card,11,261.16571047916796
52887b8d,1,credit_card,2,177.76076328898438
a8c56fee,1,credit_card,8,387.00646369941074
8b6db6fe,1,credit_card,2,358.0407575131455
6e125ba8,1,credit_card,9,463.5502135282638
1aa41a61,1,debit_card,3,483.42259082444025
ba0b4139,1,voucher,4,294.5731602099082
ba1c272a,1,credit_card,11,267.64201641401127
6cc058e7,1,credit_card,8,370.02236096545994
76905844,1,credit_card,11,263.07513884798414
58a0cbea,1,credit_card,9,118.87706439893238
2e685d20,1,voucher,9,230.33771780451187
c91e53e6,1,credit_card,8,390.49830670499637
b81cd084,1,credit_card,3,422.17713320661676
70373e5b,1,credit_card,7,291.71672633917603
bfd4e93c,1,credit_card,4,415.14328134319175
7b3a7c89,1,credit_card,2,214.90851772347392
7cb54765,1,credit_card,8,131.54826053021657
0f0c8f01,1,voucher,11,177.68329099961375
b411ea8e,1,credit_card,5,645.9719076695706
4c8972d9,1,credit_card,10,192.77721563217642
b8dd61e5,1,boleto,4,202.52319485520314
7ac8c3ce,1,credit_card,4,64.25295274960227
a04d7ffd,1,credit_card,3,175.57397309119406
cd3ca334,1,credit_card,5,65.42313285467986
17bff8f1,1,credit_card,8,290.1747802953991
0db26522,1,credit_card,7,297.1368464990667
fb528fb4,1,debit_card,9,505.8140666495607
fd897fb2,1,credit_card,5,494.19242308547103
ca04b90c,1,credit_card,10,761.0148203215223
0e2d8046,1,credit_card,5,463.0156472097125
ed0a6acc,1,credit_card,4,239.73825328939247
5c9c116d,1,credit_card,2,298.95690733674564
114654b9,1,credit_card,2,60.993882520633406
7658bad8,1,boleto,3,344.86722774181595
b0d49fef,1,credit_card,4,271.2813826970906
0d2a3ef3,1,credit_card,11,462.8864412095605
b67fbc65,1,boleto,5,396.0048091553
191c9b61,1,credit_card,2,114.83987168928306
af1e0644,1,credit_card,9,147.764439318454
b5fded8f,1,boleto,5,348.03318205261024
498e696c,1,credit_card,4,159.42087874726855
08b31eb6,1,credit_card,7,216.04651400063443
e8759f24,1,credit_card,10,622.7093430707736
e5de2894,1,credit_card,4,277.2764974561237
955a44d2,1,credit_card,8,461.8029432703378
47008606,1,credit_card,7,214.19746865120388
7d9dd332,1,voucher,2,724.7904831549043
d1c81135,1,credit_card,3,238.75041031412962
26c57596,1,credit_card,8,292.89969091250873
740e5720,1,credit_card,8,110.84050010170705
fb41d5b0,1,credit_card,1,449.8204579170312
f6ad007d,1,credit_card,3,260.2879195510483
a16f07a8,1,credit_card,7,600.6972652122511
74d03edc,1,credit_card,9,183.50518915005566
153b5dd1,1,boleto,6,247.62761613509298
976c6e83,1,credit_card,2,404.7417474137767
5a758a23,1,credit_card,9,257.2688302553857
11cbc2e9,1,credit_card,1,388.92402791812134
57444785,1,credit_card,7,108.86934473459993
fdc4889b,1,credit_card,3,524.2624629332507
99b390b6,1,credit_card,3,88.49928731411131
7092f7f3,1,credit_card,8,381.4852450950864
c03b351d,1,credit_card,6,207.4176420455428
239d7ff1,1,boleto,5,61.41625924667028
b1469a19,1,credit_card,11,69.69264981458315
6a23852e,1,credit_card,7,351.05280447298674
6cf4d726,1,credit_card,11,396.435200788848
ba20766d,1,credit_card,4,105.07536321186842
fcdcaa76,1,credit_card,3,319.7854947346263
a8067fde,1,voucher,7,209.96248956305013
178faa1e,1,credit_card,10,384.54953479097816
4f937e69,1,debit_card,8,596.6478994627321
6c5decf4,1,debit_card,2,196.7663560581529
d158b7b1,1,credit_card,4,260.09066876137155
0b6110cc,1,credit_card,1,620.3589449987994
845c4b05,1,credit_card,11,116.22699762127617
b4d47335,1,credit_card,6,243.33934245260002
428eaec5,1,debit_card,11,670.4141797127951
d5d4963c,1,credit_card,6,426.45547570113666
cda0d4b7,1,boleto,11,201.25652743687175
a6ddd255,1,credit_card,3,191.8509973236697
a5a5c216,1,credit_card,1,690.8547671323703
eaed92eb,1,credit_card,6,153.40551302890887
22826057,1,credit_card,11,118.59412124312811
8746e31d,1,credit_card,5,70.65079995328327
48a4ad4b,1,boleto,3,128.57174625656958
2bfb5f53,1,credit_card,7,387.44387316672027
463cedf9,1,boleto,7,85.92655105715303
166b8d22,1,credit_card,8,158.9084357250918
211761be,1,voucher,4,278.6792628776322
40f6d13d,1,credit_card,11,483.5538730587998
f380aad1,1,boleto,9,595.4953252167919
193f10a6,1,credit_card,8,229.34992310632714
bd96d038,1,credit_card,1,522.2962127735409
356d2d1b,1,boleto,11,292.6577966397835
ea851f58,1,credit_card,9,157.9565263347181
cfa8e681,1,credit_card,4,92.47400721324823
4d79fea6,1,credit_card,6,341.9269517881596
87c0cc42,1,credit_card,3,204.1764062488661
8b18e10b,1,credit_card,11,284.58017257672435
b324a67b,1,credit_card,4,101.7469090197037
e4325a42,1,credit_card,9,793.843110627353
5c14e42a,1,credit_card,8,425.3873750110728
46420ce4,1,credit_card,7,228.10485133340694
38a494ed,1,credit_card,8,361.6141216988499
0b7cd337,1,credit_card,6,258.7136757577163
ea40bbe8,1,credit_card,11,540.3868693268815
662f1c2d,1,credit_card,8,61.56831227398563
657286f9,1,voucher,11,479.10901285794534
fc7f461d,1,voucher,2,393.1486668325991
0d7a9f51,1,credit_card,5,361.634711888566
a6381d46,1,credit_card,1,221.8900378406261
8b17b37a,1,credit_card,1,319.80247484280505
8aafc1b0,1,credit_card,8,749.514511994543
9d1b666d,1,credit_card,7,545.673368197025
3b4d4914,1,credit_card,9,142.5230723093186
cfa32015,1,boleto,10,926.3801541412038
0b5a82bc,1,credit_card,11,713.418945090461
701d477a,1,credit_card,3,292.5649373084066
8c652b13,1,credit_card,3,256.24492771258434
261a6351,1,credit_card,11,145.14847112752597
900ea366,1,credit_card,10,639.2606420987322
37d72e58,1,credit_card,1,406.7403345563582
75dea473,1,boleto,5,65.95818466328504
61f46684,1,credit_card,11,370.2222378665639
a7eff667,1,voucher,8,224.06196239777432
0e705b9c,1,boleto,9,386.52297231326173
2bdb56c5,1,credit_card,4,463.06833431169645
d68bc7c5,1,credit_card,7,441.730331800085
c455c7cb,1,credit_card,6,569.2764873145029
e384bfb2,1,boleto,10,441.916375520384
88c6fb1d,1,voucher,11,134.71702174562458
182ba203,1,credit_card,4,86.86004040117592
46207898,1,credit_card,3,36.28784379096901
dabf142b,1,boleto,7,868.175722679629
210ecbe8,1,credit_card,7,176.9069299806461
1cf24ee5,1,credit_card,5,421.5848710129025
69048f9c,1,debit_card,7,430.3256993881967
1c823814,1,voucher,9,605.8671223469106
929604dc,1,boleto,6,355.52640177741176
0d25f6ca,1,credit_card,10,208.11205869063193
b2ab662d,1,credit_card,11,127.40124474303434
b73e5f78,1,credit_card,5,214.97502490473266
167555c4,1,credit_card,2,448.184587240008
4d83496f,1,credit_card,11,1243.6509182487882
80d563c7,1,credit_card,9,224.0005466779638
f9a8c09b,1,boleto,5,432.6410688978971
2adc7bb5,1,boleto,2,276.35020094666413
666cd1fd,1,credit_card,1,124.09694378544651
1d489830,1,credit_card,8,419.8749913168861
1b3f6101,1,voucher,4,100.56454304883957
4dacd195,1,credit_card,6,93.97081011653722
2ae4a0b9,1,credit_card,7,185.71479770979855
e073022f,1,credit_card,4,327.8484957870003
5d3393e7,1,boleto,7,518.4231309682888
6393ffa4,1,voucher,2,336.13708545406894
24e7a63c,1,credit_card,5,116.25355990012275
664b52f2,1,credit_card,6,358.679649529304
27331968,1,credit_card,2,164.8338818241712
5f664430,1,credit_card,2,243.08428524006493
c29f95c2,1,credit_card,3,234.66217350454107
eb947ece,1,credit_card,7,304.06127405568304
58e94342,1,debit_card,11,424.1958206599393
833baef0,1,credit_card,4,198.26397880311498
97495d30,1,credit_card,8,340.3477411125531
e90becea,1,credit_card,4,189.53056561443705
96dde1c2,1,debit_card,1,300.7937552204804
6d00aa88,1,credit_card,2,525.9291399425264
39eede93,1,credit_card,8,480.29563556582724
47b0bd75,1,credit_card,9,386.87432797940994
eb4bcfbc,1,boleto,2,111.46033285749328
d9f47dab,1,boleto,3,473.72271678915644
4cc70fd0,1,debit_card,7,275.0247114623642
62baad1e,1,voucher,1,223.33439864387572
a170c4fe,1,voucher,7,210.93043101107975
787fff55,1,credit_card,10,330.2099621682857
7679a198,1,credit_card,1,348.47504630504557
752c7e66,1,credit_card,7,128.87655121731765
53aa867c,1,boleto,7,187.4509125213499
bd73904e,1,credit_card,11,411.7935671595539
0363bf51,1,credit_card,9,1057.3558494737629
53a73c83,1,credit_card,4,401.6826184161546
ffc56237,1,debit_card,4,356.916429529283
9641b499,1,boleto,2,576.0647057905776
e920da8c,1,credit_card,8,339.6888812006918
081144a0,1,credit_card,4,414.01839721018524
0c5f2d2f,1,credit_card,2,384.08378062270594
9836a6df,1,credit_card,5,281.79886930844003
cb6f0c61,1,debit_card,11,268.23267273347324
73fe8ae5,1,credit_card,4,459.2638016452556
295b8a61,1,credit_card,5,67.99968899869923
90d15f2b,1,credit_card,2,118.72962302861734
bab88cec,1,credit_card,9,215.86131235981128
dde67cf7,1,credit_card,4,197.49318490575683
5fe79701,1,credit_card,11,194.6252509582265
5035f8bd,1,debit_card,3,672.0718069714346
b0927fa9,1,credit_card,2,274.66934079166276
fa5d3400,1,credit_card,3,189.5399729960083
9894e3b9,1,credit_card,1,63.829462850948644
c0d10c29,1,credit_card,8,727.3745706507154
b2f3ac33,1,credit_card,8,112.50411208156737
3ee702f9,1,credit_card,1,452.94955767676856
89015c20,1,credit_card,6,194.9438875047509
929ce0ac,1,credit_card,7,48.16816573832098
a772c066,1,credit_card,5,264.95085438337964
a4d2a0c2,1,voucher,1,900.6521143348302
7b625cf9,1,credit_card,11,85.4911705749255
298074c3,1,credit_card,5,113.03425877007933
8edca20d,1,credit_card,10,250.413395319152
49def18b,1,boleto,1,129.33566509334076
1bef0f9a,1,credit_card,8,124.12835603635813
fd18d44a,1,credit_card,10,480.11673398817635
5e9a03f6,1,boleto,11,400.9764516211267
040af677,1,credit_card,7,426.5788669759671
98b340f1,1,credit_card,7,353.5998712124833
5d649478,1,credit_card,2,581.2121737460939
09c7df6a,1,credit_card,11,693.7011071300204
2cff6fe4,1,credit_card,6,508.7118050984043
8d962266,1,credit_card,11,552.822424871057
69910960,1,credit_card,11,479.59397179211413
90bb93b9,1,credit_card,8,334.7363852242998
4a313fb7,1,voucher,1,119.05642140262137
0f3d9368,1,credit_card,8,443.87677667620846
e52de65b,1,credit_card,3,493.3495568588062
19e5eb7c,1,credit_card,11,539.8955618151572
e052b088,1,credit_card,10,340.52530209122517
75b2f3c3,1,debit_card,4,259.8346160417814
127230f4,1,credit_card,8,116.47761076325125
d4c5321e,1,credit_card,7,262.1378423632553
487d3ca7,1,credit_card,4,154.94233300171422
3971522d,1,boleto,5,169.20680461379447
0a694686,1,voucher,5,265.3440731086193
3919b36a,1,credit_card,11,1305.8433827940376
5508fcc4,1,debit_card,10,376.75282371070654
207e0084,1,credit_card,7,486.5930842027968
ce6839ce,1,credit_card,1,91.48448770937102
0c396ff0,1,credit_card,1,473.12377027367086
90c050fc,1,credit_card,8,520.1888500870175
516f37b7,1,credit_card,8,485.2055185710399
f5dab63e,1,credit_card,7,203.51328815816788
ffe1c31c,1,credit_card,5,467.4427180171813
9148e2fc,1,credit_card,10,464.7092240632354
0279bba4,1,boleto,7,471.96337836286506
e1e6601d,1,credit_card,11,738.7994905904808
3e8a9f7b,1,credit_card,8,817.1225233088569
0ac654cd,1,credit_card,8,372.1146232922461
9766e946,1,credit_card,2,479.35489450270506
4f7d0c00,1,credit_card,7,86.90222419611399
b3d22a74,1,credit_card,3,511.7774754698899
58a145ab,1,credit_card,11,376.68406060664046
94a6b6b5,1,voucher,6,396.728744895279
6b1ff77a,1,credit_card,7,254.9239763265398
18b950cd,1,credit_card,1,502.90322784096327
2afd69a8,1,credit_card,2,288.38487619028206
e79cdf2d,1,credit_card,2,123.02288612175843
37fff371,1,credit_card,5,527.6219304837838
df8c3dd3,1,credit_card,5,40.57097892124571
4bc9253f,1,credit_card,8,338.907174964576
a4331ba2,1,credit_card,9,531.2031050117037
929befe6,1,credit_card,7,86.09347296996273
b598f2e6,1,credit_card,1,502.1374597623234
8a949dd9,1,debit_card,3,311.3606481546616
ac3bdd3e,1,credit_card,11,472.1374615045439
e903ef91,1,credit_card,5,526.2920316981629
a3e126db,1,credit_card,3,160.38160717619007
05a73cd2,1,credit_card,11,462.8503864431325
4a1f35ca,1,credit_card,11,421.625239411404
f810d452,1,boleto,5,330.978117226767
