customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
8d3b9f67,9636d0b5,21746,sao paulo,PE
81c5835f,bfc91b36,89422,sao paulo,RS
53695d20,51a51730,61739,curitiba,BA
c16d63b6,1f0e6f89,99187,rio de janeiro,PE
dd0f28d8,f7eb3961,74369,porto alegre,PR
7121380b,c975e7e0,2893,porto alegre,SP
4f36de5f,6d8157fb,31573,rio de janeiro,PE
a4cee0d6,336bdfce,97907,sao paulo,RS
9cc498ef,0d5aa0a2,41874,curitiba,SP
45054c32,05266172,78362,porto alegre,SC
81d55959,373e5235,88460,curitiba,PE
0b3f7f52,8ffee316,34367,rio de janeiro,PE
f20f30a9,fd2f8af7,22199,curitiba,ES
6c04b2c9,d6f901a3,92404,rio de janeiro,SP
a803dc0c,6fc733b0,75328,sao paulo,PE
24f7fbb3,3f94732e,58724,rio de janeiro,PR
6c7120ef,ad19afa9,87133,rio de janeiro,BA
9e7afb7b,30d9efd2,37405,porto alegre,SP
7d4f7b37,45d7753f,99232,curitiba,BA
595abbf0,26e72b32,16989,porto alegre,GO
e1506109,d3c04c6e,29931,belo horizonte,RS
d5c67032,35bb71c5,10290,rio de janeiro,SC
1f34d225,366d5a12,39367,belo horizonte,ES
64f2df60,590201bb,80878,porto alegre,PR
68b0e83c,fab472cd,91477,curitiba,SC
554f6201,53f9e5d8,80481,porto alegre,ES
f327c507,d48e3083,77298,curitiba,SC
57854c1a,b51c2dbf,31133,curitiba,SC
cf63f26f,9568d211,28052,sao paulo,RJ
bd317d7b,d6c6c2d7,86489,rio de janeiro,RS
d811b643,582755a3,41475,porto alegre,MG
7a908fd2,ee15fa9b,83666,curitiba,ES
62551535,2f2433ae,97622,porto alegre,PR
922c1f32,eeb3f5eb,58656,porto alegre,SP
704d015e,44e86bc8,5633,curitiba,SC
0fa0f640,4b00b60a,18304,belo horizonte,SC
b12c43b6,a1151e45,98820,rio de janeiro,ES
11f90b98,9e230c23,47546,rio de janeiro,GO
f6c062a3,2d3f63b7,8008,sao paulo,MG
f79d2627,86333d0a,49291,sao paulo,SC
13c6af07,f0c2ae2a,28405,sao paulo,PE
dcfd87de,c9af6b75,37386,rio de janeiro,RJ
46a02683,0c01a379,91909,belo horizonte,BA
3f2f8501,fe54afdf,21827,rio de janeiro,RJ
8e087557,ca272705,34040,rio de janeiro,MG
822bc6a1,d2ac6cb2,61354,rio de janeiro,PE
4a4bd4e0,8445d389,79543,rio de janeiro,RJ
c805a1e4,9249558a,19157,belo horizonte,BA
69bdf5b8,22a48e61,98693,sao paulo,SP
ab80216a,5aa4c011,36315,porto alegre,RS
123a67df,80f0944d,36932,sao paulo,SP
21802908,945136d5,22164,sao paulo,RS
77efb681,789b302b,15414,porto alegre,GO
c65d6d1a,857cf50b,15327,rio de janeiro,GO
0c84a909,2288955c,1946,belo horizonte,GO
c25e05e0,0d7c9b02,15693,belo horizonte,RJ
04c92496,b25e2115,28241,sao paulo,GO
c42790cc,e8b7797d,96790,porto alegre,RS
fdd61a55,5919ad28,16540,curitiba,SP
2fac84cc,c9d5d267,73255,rio de janeiro,ES
fb634c0a,4c1f715c,65757,sao paulo,SC
f66e3187,c51a2ba0,42203,belo horizonte,RS
a7788c48,c93328e9,26081,porto alegre,SP
d5c56639,5058a640,62861,porto alegre,SP
3f350c02,d24f8727,12350,sao paulo,SC
384d29e6,72af3ed2,56512,curitiba,PE
f758242f,90d9a13b,57809,belo horizonte,ES
b4e47359,aec150ad,98557,sao paulo,PE
c7c46e8a,24172e74,43832,curitiba,PE
ddfe86c1,b87540b2,29369,porto alegre,SP
d42ee2da,b9e01666,32728,rio de janeiro,BA
b418989e,4ed26310,18576,belo horizonte,PR
fd01c39c,c42e4dc8,30001,belo horizonte,RS
8f37c4e3,12aa437a,84384,curitiba,RJ
f5a3a00f,31155024,1390,sao paulo,PE
293e5314,6df0eb5e,88535,porto alegre,GO
a99370c9,79679d11,46436,curitiba,RJ
ca64d1e1,1833369b,12569,rio de janeiro,MG
5b31f515,0dc834dd,14029,rio de janeiro,BA
7ccdf65a,75f43ef1,23490,rio de janeiro,RJ
887896f4,9a6c5ec2,46875,curitiba,SC
b8e8b546,77300217,6867,porto alegre,PR
fe5862c7,66331c3c,81820,belo horizonte,ES
5c4a2bbb,9ae2ef30,10121,sao paulo,SC
7c90fedc,a4a9d72b,2539,belo horizonte,PE
65ebfce2,819cfe9b,92024,porto alegre,BA
442f5901,fcb1783f,18027,belo horizonte,BA
e0c4ad5f,c2187885,75229,curitiba,PE
de0c52ef,221c276e,9921,rio de janeiro,PR
c4f58319,f2a8ce02,51435,porto alegre,SP
4f7527c8,05d4400e,11310,porto alegre,RJ
3a6e5ebf,9dc8286f,64965,belo horizonte,GO
1e989889,16e029e6,97444,curitiba,PE
182c997d,24e61f9f,70922,belo horizonte,GO
7e235edb,298a393a,98799,belo horizonte,RJ
bd2feceb,b8ecd950,94948,porto alegre,PR
f9c8bd10,68da55db,83839,belo horizonte,SP
deff6a45,6618fdf9,13242,rio de janeiro,ES
79b382fd,31cfa722,9947,belo horizonte,PR
7abed55c,bdd91120,72466,rio de janeiro,GO
6e41ccd3,95c183b8,62816,porto alegre,BA
fca70ca3,5c10d231,49785,curitiba,BA
36ee1269,cd24d3c7,1507,rio de janeiro,MG
507473c1,b926be15,67972,curitiba,RS
1c4cc6e9,8e138892,28151,curitiba,SC
a42c15bf,79fa37ee,12618,rio de janeiro,SC
2bce5b19,48c0ef63,75286,porto alegre,PE
74e697af,5e3ae04d,17122,sao paulo,GO
168c843e,b0a5f53f,8354,curitiba,SC
41b27b21,fb54d7bf,31979,curitiba,SC
4c8ca2d8,c30d9c24,87436,porto alegre,PR
e1649157,f37d43c7,80376,porto alegre,ES
6a586bfc,e8c93117,53774,belo horizonte,GO
25687575,b058a7c6,6037,porto alegre,MG
a4fde0e5,48c11ce3,29633,curitiba,ES
c0d5fea2,fae8829a,25495,rio de janeiro,MG
14535758,92731f50,65550,sao paulo,GO
8761efc9,47f1fc17,82384,belo horizonte,SP
b3c65918,f7c8a6e8,37483,rio de janeiro,SP
3cf8c5f2,b2db7bb8,74373,sao paulo,SC
f9f86ee7,9786e428,35069,sao paulo,PE
f68bd296,6551a928,8370,sao paulo,BA
22434895,bf788219,72947,rio de janeiro,PR
692b9748,66752fb8,40133,belo horizonte,SC
6cd42993,521280cb,97035,belo horizonte,RS
33029319,cd9b554c,96761,sao paulo,SP
3a5fe95c,81a336ff,1692,rio de janeiro,SC
112cc38d,609af8a8,29926,sao paulo,BA
b0dc5611,8ce41fec,74984,porto alegre,MG
87c478a0,735ef66b,44390,belo horizonte,MG
dc4ee45e,d3d3ce21,50593,curitiba,RJ
581fa8bd,0f79a0b6,76609,sao paulo,PR
aeb0d460,bdaf4467,6209,porto alegre,PE
dbe0205a,825344e7,7533,belo horizonte,MG
a3d96feb,a783bb13,87597,rio de janeiro,RJ
947cb182,35861882,8211,belo horizonte,SP
360f1a91,8d2fe00e,10927,rio de janeiro,MG
06f31ab1,c64bc158,78463,rio de janeiro,PE
3f3538e8,df53d6f5,25594,sao paulo,SC
dc3012fa,799261b0,75852,sao paulo,BA
7a1b3be5,f1a7cb7a,78713,belo horizonte,RS
c140a249,503923d3,77382,porto alegre,MG
2c09bd3d,14706cac,8933,belo horizonte,RS
800ee091,c6864487,41696,curitiba,RS
6d85f02f,45863495,66449,rio de janeiro,RS
4fae67f0,7f4951f9,68616,rio de janeiro,ES
9cde27f5,6e0cded0,7089,sao paulo,RS
1fb8e000,c2c31ca3,57548,porto alegre,ES
b4010368,f37acc71,27123,sao paulo,BA
9b6b7fd8,6f52cec0,8797,curitiba,RS
71cc3b36,c06e1308,51013,belo horizonte,RJ
3b2cee99,bd541fd8,9346,belo horizonte,RS
7f404593,bf921b3c,86414,porto alegre,GO
124a9356,eb312250,34672,sao paulo,PR
b3e149b2,ea23ca39,18653,sao paulo,RJ
183d1d12,18d836fb,50556,curitiba,PE
81d4dfbe,c2e387a2,27140,belo horizonte,MG
2130c1ee,d9c63bb0,2184,sao paulo,BA
d390c267,570496d5,35493,porto alegre,BA
b64d02f7,def17c73,45148,belo horizonte,GO
2769811e,49ee081c,25846,curitiba,GO
791ac53a,116b8759,23195,porto alegre,GO
6004af70,e784f213,6606,rio de janeiro,GO
d627f0b7,560174d6,4956,curitiba,GO
e8e65a32,38b27368,17555,porto alegre,SP
4a093465,bb6131b6,91385,sao paulo,SC
2ab3494f,ade3ab34,19690,rio de janeiro,BA
b348c553,7945b75f,59502,curitiba,GO
2f26fc8f,718cac7f,49849,sao paulo,MG
e3b9bb8b,5976f107,27347,rio de janeiro,SP
efaaf9af,2b4f9c0d,99725,belo horizonte,RJ
4b07bf40,c4e53162,92321,sao paulo,RJ
a7dc52b8,3a7bbaca,50056,porto alegre,ES
e3646224,da40eb4e,64851,curitiba,SC
de6562d3,45e12943,99234,rio de janeiro,RJ
4d97e546,599864d3,82502,sao paulo,GO
495490ce,410fdbf9,97633,belo horizonte,BA
49bf91af,4c8d2281,82418,curitiba,ES
1d218a38,8a5aad6b,71211,curitiba,PR
30327161,27126c01,42850,sao paulo,SP
ea4e2d65,13f8d046,79545,belo horizonte,PR
11e1a347,3dd2df42,28843,rio de janeiro,PR
fd6ee0ca,38fcf094,63320,sao paulo,GO
f8d65ae8,7da0470f,30793,rio de janeiro,PR
072a5570,fea8b924,40516,curitiba,PR
2585260d,c9bc193e,18857,rio de janeiro,RJ
ac1c05fe,870c392b,20627,belo horizonte,PE
c5fa1b05,a2bd5fe4,62822,porto alegre,ES
d3ccfba0,6385db6f,85101,belo horizonte,PR
9cc4898a,ec586f95,92561,rio de janeiro,SC
8892a2d9,c75f0db1,53248,sao paulo,MG
5e8b6d1b,6f5e7261,56798,curitiba,ES
ede11a52,b6d8a9bf,94368,porto alegre,SC
7f04288d,55b1e2ad,45116,sao paulo,MG
abadaca1,2439603a,76318,sao paulo,PR
04e0f6de,62dc7580,88902,belo horizonte,PE
0d86d364,80ba5a56,29557,rio de janeiro,RS
29c7cb79,a9c7cea0,72334,belo horizonte,BA
21e9c148,bb0ad34a,76163,rio de janeiro,SC
cf43125e,291eb6c6,79002,belo horizonte,PR
65c90609,f6c21048,43614,sao paulo,ES
ae568c82,6af6d6ce,13720,curitiba,RJ
e89dc25c,3e79ab18,58608,rio de janeiro,PR
70983f2f,5aa5c070,73095,porto alegre,RS
3f12f636,f351688f,85694,porto alegre,PR
29218a55,a95c2378,97452,sao paulo,PR
876ebe7b,4da43ac6,88593,belo horizonte,BA
e8322519,59d2e8c3,36892,belo horizonte,RJ
b5290b5a,a7ab91f6,78242,sao paulo,SC
1cf55291,26da8d7e,78606,porto alegre,GO
9355272c,275e570a,1924,porto alegre,GO
8cdd4016,3de15243,52322,belo horizonte,ES
1b12b67a,cd8eed19,27478,rio de janeiro,PE
9ce5932c,9c239908,72042,curitiba,PR
c17e62e5,a6f9bd38,47418,rio de janeiro,ES
b0567783,2e3a1cbc,63217,porto alegre,PE
9ec53356,ba035b6c,91140,rio de janeiro,SC
eefcfba9,46f6e96a,81846,curitiba,SC
418f363b,4393c602,74762,rio de janeiro,RJ
fa658a16,db9a575a,12781,rio de janeiro,GO
267290f5,c55d15c2,6515,rio de janeiro,GO
fdf017ff,281a4bc5,37133,rio de janeiro,ES
11069807,72e7d822,83508,sao paulo,BA
a2be2332,4453a8b6,98628,porto alegre,GO
d360ee4c,906b70a0,77946,curitiba,BA
3864f049,69979bf1,86058,porto alegre,BA
aaa811b2,3b19d842,10095,sao paulo,SC
ea0d30f6,70bfe393,89583,sao paulo,RJ
6c3dc80a,26171910,21470,sao paulo,ES
eb020292,f24d05f5,44129,sao paulo,MG
6dab8037,7f817db1,9531,rio de janeiro,ES
48b03143,421bd126,38038,porto alegre,BA
74eea587,c0d361a3,88939,belo horizonte,PE
38370f4c,4bf6228b,43674,curitiba,PE
31cd633a,6120303e,95658,sao paulo,RJ
d09a23e2,76526c68,83476,porto alegre,SC
85651f8f,b65cc2e9,30831,sao paulo,SC
f9d2aaa0,7ca02b21,58174,sao paulo,BA
922b7201,a43f8067,12279,sao paulo,BA
a9034164,249bb67a,39220,sao paulo,RS
ef536921,5e3e6511,61610,sao paulo,RS
2eae110d,dc09efda,53719,curitiba,BA
823fdef9,93bb1041,54051,porto alegre,GO
6d03c7f7,51108ff3,73013,sao paulo,ES
e558a57b,3d8d2311,57652,sao paulo,GO
11541e6b,a38f0f6f,66524,sao paulo,SC
c280de22,2382399a,83936,sao paulo,MG
12ad9e3f,de68b3b5,7470,rio de janeiro,ES
ea2199a3,15d0fefd,68598,rio de janeiro,GO
53d0c416,02eb111c,42798,belo horizonte,GO
a0c39bae,3a8e72dd,54473,sao paulo,SP
4d4bd54b,68b280ec,20880,belo horizonte,ES
07c9e3ea,780559bb,45439,curitiba,MG
3ed81873,c7052f31,15308,belo horizonte,RJ
5f5dd6ef,360f390b,92563,porto alegre,RJ
b52bab93,0be8c746,97256,rio de janeiro,GO
b4f7c5c7,368b5548,36081,rio de janeiro,BA
d8b4d5ff,aea347ac,76242,sao paulo,MG
a8eb2ea7,721fd9cd,51383,sao paulo,MG
792a8f8e,8f02d693,10837,curitiba,SC
f5dba273,20409305,53151,curitiba,PE
53465822,911f8471,37824,porto alegre,SP
16dd2977,34f5863d,34073,sao paulo,SC
e3d4415c,45f8cdbe,98624,sao paulo,MG
13747f25,70bee643,94648,curitiba,PR
3e6f5c15,a0229487,27299,curitiba,BA
cb3e5ce4,9ce9abe1,59861,curitiba,MG
796a37aa,8c317cf8,31063,rio de janeiro,SP
0f86c5d7,aece396c,70453,belo horizonte,MG
a78944d1,456c3630,69472,belo horizonte,ES
6c983e17,df8cc966,15506,sao paulo,ES
5720facd,253b81d3,95341,rio de janeiro,RS
4198815b,5054e426,80854,curitiba,SP
055e89cb,e7430371,27026,sao paulo,GO
93f43fbe,a25eb0fd,28672,rio de janeiro,PE
73a1964d,8ce20341,39417,porto alegre,GO
c8b6a4d2,4a94898c,53413,rio de janeiro,PE
769db883,9abc434e,66066,sao paulo,PE
0f1f7614,e7aaadfc,60213,belo horizonte,PE
c1221fcb,c490d201,51971,curitiba,RJ
4552ceb6,ce3b1356,28281,porto alegre,PE
3b12320b,e4b1d1c6,29091,rio de janeiro,MG
85fdb793,32618479,51494,sao paulo,PR
a5eb82ed,d42abe68,19610,sao paulo,SP
90108a31,a9fa735d,2079,curitiba,PR
7100ff24,d0db064b,96386,sao paulo,RS
015d608d,2e28c2ae,47751,sao paulo,MG
08f97979,56e8c54c,87126,curitiba,PE
89fe7b22,cc1db27c,56432,porto alegre,RJ
56085f5d,2cd4c028,31951,belo horizonte,SC
8a28f4d2,6ff2342c,81863,belo horizonte,GO
bbbef968,0f0f6822,79291,rio de janeiro,ES
1d2582a0,f70f4a0a,60872,porto alegre,SP
ab59fc51,6e42e8cb,8235,rio de janeiro,PR
76c46a8f,634dda13,83733,belo horizonte,MG
ff754e37,1fb6d0f4,63712,curitiba,SC
5916306b,94b6e354,22473,sao paulo,BA
0798c38b,496f5e69,68567,belo horizonte,BA
b13e709e,efe42f6d,80823,porto alegre,ES
b391377b,bd31029a,33230,belo horizonte,BA
1c35a717,a137dbd6,85573,porto alegre,GO
0c97ba94,08121d19,93588,porto alegre,RS
f5d7047b,20201c89,69876,porto alegre,BA
9be675e1,c1861356,41644,rio de janeiro,ES
fa094be0,7337977e,49664,curitiba,RS
89e70eb0,9ba74c05,46203,belo horizonte,GO
9573b1be,b8dd1c1d,67677,curitiba,ES
44d30c38,23bfa98c,26425,sao paulo,BA
b20fd29b,d7cbd2df,85817,belo horizonte,PE
7143f205,ed5d6769,86961,curitiba,SP
87efb4b1,3773f4c7,98649,curitiba,BA
614e3c79,571906da,70806,sao paulo,ES
230af920,dee095ea,43814,porto alegre,SP
6ebc7aea,69f350c6,71219,belo horizonte,SP
76694eed,4c2e18d5,50646,belo horizonte,RS
90561143,7834d1af,40884,sao paulo,GO
d3a2d2a8,6f56e426,96345,porto alegre,BA
ac01248a,9ebc30d4,70322,belo horizonte,SC
8b5e455c,f3b13f4c,22650,belo horizonte,PE
647c019c,ddbae48c,95242,belo horizonte,GO
b70a89a1,38cc7089,10190,porto alegre,SC
1ec223ed,b69004a7,39196,sao paulo,SC
df5f548f,241a154a,40449,belo horizonte,PR
db5c6f14,e9170e77,40661,curitiba,RS
fcf69bf0,782417f0,30709,porto alegre,RJ
ca5554d5,04cb2ee5,81428,rio de janeiro,MG
40d3de03,5cccae53,76179,sao paulo,MG
7dc92497,9fac94dd,10943,curitiba,RS
dea99ecf,1976b6d2,44240,belo horizonte,RS
63db1d21,9eb4316f,46760,rio de janeiro,SC
a55035ed,b68e3e6d,22042,sao paulo,RS
d5b4ac41,9209b3b1,44894,porto alegre,SC
a094e18a,775fd951,7869,rio de janeiro,GO
5df3d863,bf0317f9,62078,rio de janeiro,RJ
78575ae1,9cd03481,57759,curitiba,PR
df54d72e,c06a1861,45306,sao paulo,SC
25b5d9e3,c4b1ec48,56371,curitiba,RS
1f9225ec,d176737d,21918,curitiba,SP
5191af26,d0ff562f,29379,belo horizonte,BA
623536ac,de64f93f,91810,porto alegre,MG
32b57ef6,96c696ea,84232,rio de janeiro,RJ
a27b1ec0,70705359,3962,sao paulo,BA
16e00900,aa209a5f,14851,porto alegre,ES
3c52c7d3,0ac324be,46747,porto alegre,RS
1e346c17,74d026f7,53349,sao paulo,SC
9394daec,38fbe90c,71832,porto alegre,PR
f2efcabc,973cfb39,57356,belo horizonte,SP
08c30afb,468315b5,15745,porto alegre,PR
74064487,abf4fd8e,6730,belo horizonte,BA
30f7a084,662c0f96,14921,rio de janeiro,SP
b507ba36,8ad81f81,99430,rio de janeiro,PE
20306f74,43e50a31,72138,curitiba,MG
3a92bc53,fb04ef9f,84111,belo horizonte,RS
ff2fb3f4,ba721d4e,20023,rio de janeiro,ES
3fd3839f,7a1ea281,46349,porto alegre,BA
389bcee2,8f29deb3,82533,sao paulo,SC
e4b3c238,d8867f7e,84286,sao paulo,MG
ffb410f1,5993ffd8,42979,belo horizonte,ES
ba7015cf,3a41ff38,23837,curitiba,PR
fc0ae329,e106fd56,15997,porto alegre,MG
b99c3344,0855ab6c,89603,belo horizonte,ES
9877a7d3,4d27ffee,46039,sao paulo,ES
195052ad,9c9c29b4,21923,belo horizonte,PR
5dd40564,3cbcca74,9876,porto alegre,ES
f37e44d9,516397dd,61973,rio de janeiro,RJ
a40bfe5b,bafc5994,3887,porto alegre,SP
21808e40,352a2136,64723,rio de janeiro,RJ
3d726055,f832b61b,43422,rio de janeiro,PR
4278e08a,868e3320,52413,rio de janeiro,GO
2f7f4117,6b3ee2d1,3841,belo horizonte,MG
4d51e9e9,341937ce,29756,sao paulo,PE
d8c1f6b5,cdd1bd83,72576,belo horizonte,SC
6cd1f1a1,40737a74,11304,sao paulo,SC
10d8c7d5,c8451ac9,31341,porto alegre,BA
be5c414e,7023dce0,5758,curitiba,BA
a6314193,ecd145d4,18010,porto alegre,PR
de06fbc4,baef5c09,61758,belo horizonte,BA
e0179fe4,6d663727,32658,belo horizonte,SC
f8b5a5e7,0791ef2d,50002,sao paulo,RJ
6a910383,44007747,2375,belo horizonte,PE
03fd7ffb,8b23123f,23092,rio de janeiro,SC
cdeb365a,865954ce,1490,belo horizonte,RJ
9f5e0b33,cbd24e78,4729,sao paulo,GO
e64d7aea,a17bc6b2,6974,sao paulo,PR
0b07aa27,b3d0051e,86216,rio de janeiro,RS
474d005e,c6d5bd4c,84860,sao paulo,GO
5fa7582b,5a095e88,97870,curitiba,GO
65066405,4bf184c1,22398,porto alegre,SC
a8acedd4,9398640b,35650,belo horizonte,PR
c50c8895,82987eef,22292,curitiba,SP
fb4fdf36,dc31e62c,4159,belo horizonte,ES
a466477d,6b9286fc,99162,curitiba,GO
66e9530f,b47db9fc,63766,belo horizonte,BA
355c9c17,5aecc244,95887,rio de janeiro,RJ
71c5f56a,2ce3d9ae,18065,sao paulo,SP
cda8546e,0e468c21,22638,sao paulo,PR
50765484,bd69ea72,2073,rio de janeiro,RS
c719154b,0aff9a30,47511,curitiba,PE
00a995df,19258396,85307,porto alegre,SP
f46d5b12,7189ef0d,30320,curitiba,RS
233924e0,e2cfc944,70876,sao paulo,SC
fc2390c1,bbe8a6be,35924,porto alegre,MG
f7f42872,7017870c,82720,belo horizonte,ES
0c0b0bba,7d469e88,41734,porto alegre,SC
e6399daf,a3da0623,69116,curitiba,PR
00a83735,b1d0ec17,41025,rio de janeiro,MG
0e70b1b0,04c920c5,95503,belo horizonte,RS
0f998690,3523a3ed,3159,curitiba,MG
e09dee68,02e31540,49940,belo horizonte,PE
e25458fe,0fc52ea6,80436,porto alegre,BA
f2d5f504,cec04157,77976,sao paulo,BA
f3f02093,576e0a78,15678,curitiba,SC
cb5e4c0c,0f2db1e5,62075,rio de janeiro,SC
cc013ec8,a430c2eb,48204,porto alegre,PR
1545060b,be181b6c,13021,curitiba,PR
d610db69,4ae4f4a4,7772,rio de janeiro,RJ
e7be1f40,3513f166,68163,curitiba,PE
f6284877,f774f8f6,74755,porto alegre,PR
30f7dd48,45113fea,24464,curitiba,GO
41886fb5,8db8233e,52137,belo horizonte,PE
b033338e,35140d26,31232,porto alegre,RJ
c0ab2b3a,1a409bab,62497,curitiba,BA
1e94e69b,8f4c82f6,75024,sao paulo,SP
8dbdecfd,422d1f79,52448,curitiba,RJ
f18189ac,2523f8d5,85517,belo horizonte,RJ
c7cf4115,3bc4c12f,1901,rio de janeiro,SC
f9d2daa4,93fc0c01,88980,rio de janeiro,ES
e38a0fd3,6ea8965e,84597,rio de janeiro,MG
0d73defe,e7e36226,3881,sao paulo,BA
8a1ef2e0,fa7d8533,30863,belo horizonte,RS
41747533,00221709,6622,porto alegre,RS
5b37f389,125f4281,2378,rio de janeiro,PR
5c5342f1,227546e3,84168,belo horizonte,BA
aa1bdcb8,a1e57ec2,94847,curitiba,GO
5eedba67,3f0ec3ff,72186,sao paulo,PR
9e73962a,670afa08,46201,belo horizonte,PR
b54d6913,1fe80c6f,60251,belo horizonte,RJ
a3879180,637c07d7,73572,porto alegre,BA
e6ac1ef7,1feae458,40255,belo horizonte,MG
ad73eb07,02228d66,64212,porto alegre,PR
767367a0,b64e093e,51210,sao paulo,ES
52ebcef1,ffa57bd3,23499,sao paulo,PE
a6d8cf05,5fba3a89,52628,curitiba,GO
7e701bfc,56472feb,62360,porto alegre,GO
e4515e06,c7f4f805,5603,porto alegre,PR
f535edfc,cd9c313f,94309,rio de janeiro,ES
7062af52,a209bb54,86473,rio de janeiro,PE
0e15b795,3c56972e,13632,curitiba,SP
35667951,b8afeed4,31607,sao paulo,SC
e2c99f94,6349131b,92873,rio de janeiro,SC
3eb95d92,be4f90a7,66756,belo horizonte,SC
a0b91754,48826aea,47994,sao paulo,RJ
3f8fbbe8,c6b5a121,64382,belo horizonte,GO
8819c621,29cb1d40,71354,porto alegre,RS
fa7b834e,3cb154bb,57344,sao paulo,RS
22fe83a0,ee49cc77,54775,curitiba,RJ
8102a173,2637f4b3,8349,porto alegre,PR
705f3e37,7e8104cb,72154,porto alegre,BA
6280f1aa,8b962b9b,28464,belo horizonte,BA
8ce416ce,39514c2d,43624,porto alegre,SC
ca1c01b4,14cd5a8c,38344,rio de janeiro,BA
fbedc82e,256ccce7,84791,sao paulo,PR
e2c672e9,00aeabd1,25299,rio de janeiro,SP
63cf9b1d,1cc9d9dd,48975,belo horizonte,RJ
7fb0d79c,639e563d,2462,belo horizonte,SP
ab402eef,ab1dc77b,82441,sao paulo,GO
33acc6e2,e9fc941e,91456,porto alegre,BA
10d886d3,41d15d80,82788,curitiba,PE
d0bb7810,d611f114,41581,belo horizonte,SC
74b3e785,e685df8f,72289,sao paulo,RJ
1d46c518,d3cc72ea,15175,curitiba,SC
13ccb621,7e56674a,7191,porto alegre,BA
8f8bf074,387ee985,84434,belo horizonte,MG
f6fc6253,7b22da5a,85518,sao paulo,BA
fce7c1cb,ff8bcb6a,81158,sao paulo,RJ
68f4a585,f7070834,67537,sao paulo,RS
56864b36,2419f285,48645,belo horizonte,RJ
da3f91c6,e356216f,24283,curitiba,ES
2215ea54,4e1f98fb,87971,sao paulo,PE
c722d13f,54fb5aeb,93759,porto alegre,BA
33c20183,32402138,60123,sao paulo,ES
ad8ec462,0a82b92b,31024,curitiba,RS
fe59006a,4a4c1986,50630,belo horizonte,PR
d0d98c96,ddf6dd5f,31734,sao paulo,PR
b7e179ff,7b675a18,1515,sao paulo,PE
45e80c72,4bbdbcea,67727,porto alegre,GO
387fbb74,bdf8c541,98800,porto alegre,PE
f11a0412,515148b2,47216,sao paulo,PE
bea5aa18,f37e7a8d,72833,sao paulo,PE
424f6978,d0e65361,59755,porto alegre,PE
985333d2,695e1b9e,28856,curitiba,PE
bcfee3d0,c5adbfcf,74870,rio de janeiro,SP
7016bbbf,a5a71db1,25162,rio de janeiro,RS
57256261,e01d65cb,7008,sao paulo,RJ
86f1ce5a,022c9406,8987,porto alegre,BA
d3ba51e1,3fc93a73,63532,belo horizonte,ES
9b582421,c7d722d4,97502,belo horizonte,PE
9da8c3d2,eac848c4,4332,rio de janeiro,GO
8024dce7,c2e239eb,67323,curitiba,SC
fb97c2cf,7e4ecb2a,39990,rio de janeiro,BA
55203c8c,4f4f8951,10873,sao paulo,SC
4e8fab24,d329e3b2,83542,curitiba,ES
5777f990,9f2090c4,86761,belo horizonte,ES
3d859756,d63b5d86,37444,porto alegre,BA
c6539881,22dff9e9,36340,porto alegre,GO
8d0e3e2e,f8e76c71,6033,sao paulo,SP
2d701140,23a9158c,74324,rio de janeiro,PR
b9c10fc5,4275398b,16689,sao paulo,ES
aede1c41,e2650699,88134,porto alegre,GO
85c52883,4dc14bb9,96239,belo horizonte,ES
e9097d0b,4a21dd77,1066,porto alegre,MG
4cab0aca,01293afb,46246,curitiba,PR
feb3a383,d7c0663b,8533,porto alegre,ES
6dcc41ab,6841e5de,81639,porto alegre,GO
30c665f5,ba01fa2e,71152,curitiba,ES
38f94efe,60727839,60658,rio de janeiro,SC
f71f4612,3eb45e35,39498,porto alegre,BA
ec68b635,d46d0d83,12772,sao paulo,BA
b4e8ad98,5230990c,90385,porto alegre,ES
825eeb08,6b85854c,50036,sao paulo,GO
fc9bfb34,cd266d8c,59531,curitiba,SC
a158dfd5,a0cc2ea1,13940,porto alegre,SP
a581cea0,e0d28480,17932,curitiba,SP
c710defb,13342ce8,96305,curitiba,SC
ce8447ec,64713670,57827,rio de janeiro,RJ
9bc0e7d6,cfa713b1,62431,porto alegre,GO
f8d75af3,7a354cb8,25648,sao paulo,SP
4cb37efe,a8aba4c0,33966,sao paulo,RJ
cd549ddc,9989236e,28777,porto alegre,GO
7dc2b8c9,382f7bef,33567,rio de janeiro,SC
79dda319,82509a68,18174,rio de janeiro,PE
499b695a,659e29a6,43598,rio de janeiro,RJ
9a7e7757,855d5d8d,60199,sao paulo,RJ
a693da9e,67a81e38,14798,curitiba,ES
569c8b95,2574416d,66364,rio de janeiro,RS
d62a2b73,bc32c862,18558,sao paulo,RS
da9506c5,73e4042a,62084,sao paulo,GO
71268d3b,5e89e7ca,45237,curitiba,ES
583a235d,12762451,66497,porto alegre,BA
53d69dc9,b029cdac,1178,porto alegre,PR
bce50058,de59f18c,87006,rio de janeiro,PE
33c73e96,70c19539,18118,rio de janeiro,PR
2e0be7ca,f7155ce0,23616,curitiba,RJ
63b1dfff,6e446dca,1798,rio de janeiro,MG
2c1576b7,26b4abc1,8601,curitiba,SP
413cd89d,7e6df2ef,26363,sao paulo,SP
f3ac12aa,f23381d4,3795,rio de janeiro,ES
93c51fd7,495b5895,98462,sao paulo,RS
